subject,acq,tedana_minus_base,fd_mean
10137,mb3me4,0.04688721579999999,0.0998188980421691
10137,mb3me4,0.04688721579999999,0.0998188980421691
10142,mb3me4,0.01816522989999997,0.1206845863576536
10142,mb3me4,0.01816522989999997,0.1206845863576536
10142,mb3me4,0.01816522989999997,0.1206845863576536
10142,mb3me4,0.01816522989999997,0.1206845863576536
10150,mb3me4,-0.17132082381,
10154,mb3me4,0.24754067479999997,0.0890857862907542
10154,mb3me4,0.24754067479999997,0.0890857862907542
10154,mb3me4,0.24754067479999997,0.0890857862907542
10154,mb3me4,0.24754067479999997,0.0890857862907542
10166,mb3me4,-0.02392088269999998,0.1575076842949864
10166,mb3me4,-0.02392088269999998,0.1575076842949864
10166,mb3me4,-0.02392088269999998,0.1575076842949864
10166,mb3me4,-0.02392088269999998,0.1575076842949864
10185,mb3me4,0.0959888510000001,
10186,mb3me4,-0.08116024142,0.12373271559998
10186,mb3me4,-0.08116024142,0.12373271559998
10186,mb3me4,-0.08116024142,0.12373271559998
10186,mb3me4,-0.08116024142,0.12373271559998
10188,mb3me4,0.037086082866,0.0952303256443325
10188,mb3me4,0.037086082866,0.0952303256443325
10188,mb3me4,0.037086082866,0.0952303256443325
10188,mb3me4,0.037086082866,0.0952303256443325
10203,mb3me4,0.0,0.0806789106237597
10203,mb3me4,0.0,0.0806789106237597
10203,mb3me4,0.0,0.0806789106237597
10203,mb3me4,0.0,0.0806789106237597
10221,mb3me4,-0.08419392072899999,
10223,mb3me4,-0.05282234820000001,
10234,mb3me4,0.0805805003,
10296,mb3me4,-0.037245994059999996,0.0732641578494845
10296,mb3me4,-0.037245994059999996,0.0732641578494845
10296,mb3me4,-0.037245994059999996,0.0732641578494845
10296,mb3me4,-0.037245994059999996,0.0732641578494845
10318,mb3me4,-0.05641659560000001,0.0909391011442938
10318,mb3me4,-0.05641659560000001,0.0909391011442938
10318,mb3me4,-0.05641659560000001,0.0909391011442938
10318,mb3me4,-0.05641659560000001,0.0909391011442938
10319,mb3me4,0.006134260500000002,0.1986446473885226
10319,mb3me4,0.006134260500000002,0.1986446473885226
10319,mb3me4,0.006134260500000002,0.1986446473885226
10319,mb3me4,0.006134260500000002,0.1986446473885226
10320,mb3me4,0.044738110590000005,0.0957927981535823
10320,mb3me4,0.044738110590000005,0.0957927981535823
10320,mb3me4,0.044738110590000005,0.0957927981535823
10320,mb3me4,0.044738110590000005,0.0957927981535823
10321,mb3me4,-0.06401736289999999,
10363,mb3me4,0.06017169900000008,0.1275421488970109
10363,mb3me4,0.06017169900000008,0.1275421488970109
10363,mb3me4,0.06017169900000008,0.1275421488970109
10363,mb3me4,0.06017169900000008,0.1275421488970109
10382,mb3me4,0.0780680011,
10391,mb3me4,-0.06033621024000001,0.1397179472614103
10391,mb3me4,-0.06033621024000001,0.1397179472614103
10391,mb3me4,-0.06033621024000001,0.1397179472614103
10391,mb3me4,-0.06033621024000001,0.1397179472614103
10416,mb3me4,0.16484877590000002,
10422,mb3me4,-0.11428094,0.1706090373092069
10422,mb3me4,-0.11428094,0.1706090373092069
10422,mb3me4,-0.11428094,0.1706090373092069
10422,mb3me4,-0.11428094,0.1706090373092069
10438,mb3me4,-0.005026965300000019,0.2778547835040368
10438,mb3me4,-0.005026965300000019,0.2778547835040368
10438,mb3me4,-0.005026965300000019,0.2778547835040368
10438,mb3me4,-0.005026965300000019,0.2778547835040368
12042,mb3me4,-0.13874565500000002,0.1035840409274383
12042,mb3me4,-0.13874565500000002,0.1035840409274383
12042,mb3me4,-0.13874565500000002,0.1035840409274383
12042,mb3me4,-0.13874565500000002,0.1035840409274383
10017,mb6me4,0.10709168258,0.0873716983125165
10017,mb6me4,0.10709168258,0.0873716983125165
10017,mb6me4,0.10709168258,0.0873716983125165
10017,mb6me4,0.10709168258,0.0873716983125165
10024,mb6me4,-0.08808372549999999,
10035,mb6me4,0.012496763960000004,
10041,mb6me4,-8.534100000012756e-05,
10043,mb6me4,0.05678279910000006,0.0959480745337245
10043,mb6me4,0.05678279910000006,0.0959480745337245
10043,mb6me4,0.05678279910000006,0.0959480745337245
10043,mb6me4,0.05678279910000006,0.0959480745337245
10054,mb6me4,-0.0665429079,
10059,mb6me4,-0.17589200530000004,
10069,mb6me4,-0.002924100900000004,0.1585419230463238
10069,mb6me4,-0.002924100900000004,0.1585419230463238
10069,mb6me4,-0.002924100900000004,0.1585419230463238
10069,mb6me4,-0.002924100900000004,0.1585419230463238
10074,mb6me4,-0.017285114200000007,0.0887393556521811
10074,mb6me4,-0.017285114200000007,0.0887393556521811
10074,mb6me4,-0.017285114200000007,0.0887393556521811
10074,mb6me4,-0.017285114200000007,0.0887393556521811
10078,mb6me4,0.11709973483,
10080,mb6me4,-0.10584889955999999,0.1904282731586253
10080,mb6me4,-0.10584889955999999,0.1904282731586253
10080,mb6me4,-0.10584889955999999,0.1904282731586253
10080,mb6me4,-0.10584889955999999,0.1904282731586253
10085,mb6me4,-0.07950857170000003,0.273411304060021
10085,mb6me4,-0.07950857170000003,0.273411304060021
10085,mb6me4,-0.07950857170000003,0.273411304060021
10085,mb6me4,-0.07950857170000003,0.273411304060021
10108,mb6me4,0.028545506299999968,0.0755977772165996
10108,mb6me4,0.028545506299999968,0.0755977772165996
10108,mb6me4,0.028545506299999968,0.0755977772165996
10108,mb6me4,0.028545506299999968,0.0755977772165996
10125,mb6me4,0.00022519000808000002,0.1268300501040871
10125,mb6me4,0.00022519000808000002,0.1268300501040871
10125,mb6me4,0.00022519000808000002,0.1268300501040871
10125,mb6me4,0.00022519000808000002,0.1268300501040871
10130,mb6me4,-0.0975120252,
10136,mb6me4,-0.241407818,0.1323467991390886
10136,mb6me4,-0.241407818,0.1323467991390886
10136,mb6me4,-0.241407818,0.1323467991390886
10136,mb6me4,-0.241407818,0.1323467991390886
10137,mb6me4,-0.022027644436999998,0.1429759705631496
10137,mb6me4,-0.022027644436999998,0.1429759705631496
10137,mb6me4,-0.022027644436999998,0.1429759705631496
10137,mb6me4,-0.022027644436999998,0.1429759705631496
10142,mb6me4,0.14136827499999993,0.1028760807787112
10142,mb6me4,0.14136827499999993,0.1028760807787112
10142,mb6me4,0.14136827499999993,0.1028760807787112
10142,mb6me4,0.14136827499999993,0.1028760807787112
10150,mb6me4,-0.00918851629999995,
10154,mb6me4,-0.13050110604,0.0767212070950079
10154,mb6me4,-0.13050110604,0.0767212070950079
10154,mb6me4,-0.13050110604,0.0767212070950079
10154,mb6me4,-0.13050110604,0.0767212070950079
10166,mb6me4,0.006915504300000042,0.1324117472433545
10166,mb6me4,0.006915504300000042,0.1324117472433545
10166,mb6me4,0.006915504300000042,0.1324117472433545
10166,mb6me4,0.006915504300000042,0.1324117472433545
10185,mb6me4,-0.0318605277,
10186,mb6me4,0.19080711178999998,0.1228206265117926
10186,mb6me4,0.19080711178999998,0.1228206265117926
10186,mb6me4,0.19080711178999998,0.1228206265117926
10186,mb6me4,0.19080711178999998,0.1228206265117926
10188,mb6me4,-0.002097028899999992,0.0929819684961653
10188,mb6me4,-0.002097028899999992,0.0929819684961653
10188,mb6me4,-0.002097028899999992,0.0929819684961653
10188,mb6me4,-0.002097028899999992,0.0929819684961653
10203,mb6me4,-0.08309945077,0.0844726975905727
10203,mb6me4,-0.08309945077,0.0844726975905727
10203,mb6me4,-0.08309945077,0.0844726975905727
10203,mb6me4,-0.08309945077,0.0844726975905727
10221,mb6me4,0.2908684498,
10223,mb6me4,0.09542866752,
10234,mb6me4,0.13174465540000002,
10296,mb6me4,-0.041595415999999996,0.1574470269085456
10296,mb6me4,-0.041595415999999996,0.1574470269085456
10296,mb6me4,-0.041595415999999996,0.1574470269085456
10296,mb6me4,-0.041595415999999996,0.1574470269085456
10318,mb6me4,0.07514716380000003,0.068220848356488
10318,mb6me4,0.07514716380000003,0.068220848356488
10318,mb6me4,0.07514716380000003,0.068220848356488
10318,mb6me4,0.07514716380000003,0.068220848356488
10319,mb6me4,-0.0788490436,0.1532420254345275
10319,mb6me4,-0.0788490436,0.1532420254345275
10319,mb6me4,-0.0788490436,0.1532420254345275
10319,mb6me4,-0.0788490436,0.1532420254345275
10320,mb6me4,0.37469432416,0.1149458203716953
10320,mb6me4,0.37469432416,0.1149458203716953
10320,mb6me4,0.37469432416,0.1149458203716953
10320,mb6me4,0.37469432416,0.1149458203716953
10321,mb6me4,-0.01754170650000003,
10363,mb6me4,0.060736450900000016,0.0895951045898306
10363,mb6me4,0.060736450900000016,0.0895951045898306
10363,mb6me4,0.060736450900000016,0.0895951045898306
10363,mb6me4,0.060736450900000016,0.0895951045898306
10382,mb6me4,-0.08717462749999999,
10391,mb6me4,0.13210630210000002,0.0889746197314639
10391,mb6me4,0.13210630210000002,0.0889746197314639
10391,mb6me4,0.13210630210000002,0.0889746197314639
10391,mb6me4,0.13210630210000002,0.0889746197314639
10416,mb6me4,-0.0005184446999999537,
10422,mb6me4,0.04012967020000002,0.1280772352241975
10422,mb6me4,0.04012967020000002,0.1280772352241975
10422,mb6me4,0.04012967020000002,0.1280772352241975
10422,mb6me4,0.04012967020000002,0.1280772352241975
10438,mb6me4,0.090300709,0.3059430576086734
10438,mb6me4,0.090300709,0.3059430576086734
10438,mb6me4,0.090300709,0.3059430576086734
10438,mb6me4,0.090300709,0.3059430576086734
12042,mb6me4,-0.04565080299999999,0.1002397292395644
12042,mb6me4,-0.04565080299999999,0.1002397292395644
12042,mb6me4,-0.04565080299999999,0.1002397292395644
12042,mb6me4,-0.04565080299999999,0.1002397292395644
